h_magnitude,albedo,diameter_m,density_kg_m3,mass_kg,strength_mpa,latitude,longitude,entry_angle_deg,entry_velocity_kms,impact_energy_mt,burst_altitude_km,surface_impact_energy_mt,blast_radius_1psi_km,blast_radius_4psi_km,thermal_radius_3rd_degree_burns_km,tsunami_runup_m,global_effects_fraction,affected_population_local,affected_population_tsunami,affected_population_global,max_affected_population
22.0,0.05809339608905667,219.513683854291,5775.39435959013,31986377687.207798,5.35910781571175,-8.381585075397567,19.42745906177555,27.80192512274148,17.71475185364964,1199.5366888671895,0.0,1199.5366888671895,159.37826850563255,63.75130740225302,53.126089501877516,0,0.0,1213772.5049287716,0.0,0.0,1213772.5049287716
22.0,0.48378225298328414,76.06765263209195,4083.771675878207,941152756.8489145,1.29095234978896,4.929825438514811,98.63599812039797,51.21523202195547,19.711296517979743,43.69873140767123,27.229425337634968,0.0,52.83408641563635,21.13363456625454,17.61136213854545,0,0.0,133385.15295267245,0.0,0.0,133385.15295267245
22.0,0.11447960641302184,156.37269358351313,3007.52785724738,6021310630.365836,3.806052433455292,-45.098600764801105,-170.53140960992937,56.80072333547415,15.322179796558254,168.93143425154858,9.138520907827518,0.0,82.92040516786412,33.16816206714565,27.64013505595471,0,0.0,328550.3375544839,0.0,0.0,328550.3375544839
22.0,0.4924054236608956,75.39864948506697,2524.9345425625297,566682037.9698757,0.6903349342337766,30.69034285228021,15.239541237180902,22.068645706425734,17.91888932968497,21.744025563032256,29.698795314558197,0.0,41.86694215376908,16.746776861507634,13.955647384589694,0,0.0,83757.08834166215,0.0,0.0,83757.08834166215
22.0,0.3644241541030002,87.64384129262389,6026.741021911199,2124444369.392607,0.2862943449035089,-78.81688682195069,157.54440920622932,25.30929535580095,20.35842176108695,105.22329716218515,30.090438491123578,0.0,70.81553836146378,28.32621534458551,23.605179453821258,0,0.0,239627.25291145057,0.0,0.0,239627.25291145057
22.0,0.37745403459469296,86.11780364164036,6984.343276779812,2335624562.6202264,2.954706079227804,-27.569104546113962,-51.06921472453931,66.36424277401946,18.98571467698933,100.60863623185175,19.569395318924744,0.0,69.76479885593962,27.905919542375845,23.25493295197987,0,0.0,232568.9754162324,0.0,0.0,232568.9754162324
22.0,0.24397782008548685,107.11488050334876,4429.452608887717,2850349432.6822534,2.2015677884715625,-5.3251593347020645,-174.19891782946053,61.55798178533694,24.16476850352958,198.90317295635313,20.482240795778875,0.0,87.55988102343488,35.02395240937395,29.186627007811627,0,0.0,366344.2777452926,0.0,0.0,366344.2777452926
22.0,0.16732490265460162,129.34352435453633,2447.6946753361835,2773255843.1999674,2.906053385675218,53.5898356248496,50.98155858107759,21.019797083666766,23.875819466948705,188.923002014,15.441434021845495,0.0,86.07021180769146,34.42808472307659,28.69007060256382,0,0.0,353984.97623157175,0.0,0.0,353984.97623157175
22.0,0.467409131964099,77.38849206103824,6799.5532520187135,1650091985.1380136,2.7915481969501297,-82.53700777808106,-164.4550015773542,15.44166174727736,11.576294563216251,26.42564651969754,21.09495800609566,0.0,44.6786250444119,17.871450017764758,14.892875014803966,0,0.0,95384.69289919216,0.0,0.0,95384.69289919216
22.0,0.1358158286427036,143.5654005880339,6672.003366246364,10337231452.855516,0.28544229746753214,-28.273040340369477,-155.19620405982712,23.145862112244814,12.651035493186818,197.71276838037173,24.50169075132648,0.0,87.38485396137143,34.95394158454857,29.128284653790477,0,0.0,364881.14016062947,0.0,0.0,364881.14016062947
22.0,0.4338897287821345,80.32214471196049,1500.6571115576344,407179572.0989294,3.8602467365116095,-30.060757575618865,-131.47061994353447,71.72751531567316,20.361564938484513,20.17374920874082,16.526798582757515,0.0,40.83383142820801,16.3335325712832,13.611277142736002,0,0.0,79674.50058299078,0.0,0.0,79674.50058299078
22.0,0.42156441304472814,81.48787823106548,6049.179856375798,1713855289.4497938,7.304370853318619,-37.87316693160411,112.16795768568124,67.26814703426066,20.198040128127925,83.55471054546915,0.0,83.55471054546915,65.57650079848617,26.23060031939447,21.85883359949539,0,0.0,205482.84222252065,0.0,0.0,205482.84222252065
22.0,0.02228324015982297,354.4343545433122,2344.543113313158,54659326612.62621,0.4003666412897204,-15.456921432896806,-139.43717748381806,22.033374611450746,23.13770214494831,3496.8987477827927,2.9550979805098976,0.0,227.6768870971074,91.07075483884296,75.8922956990358,0,0.0,2476948.4977636635,0.0,0.0,2476948.4977636635
22.0,0.28449617070312133,99.1943117231503,5221.11231319759,2668222013.6678977,0.23700018944585857,-28.423496542299254,-164.37944538700106,17.017269653685247,12.53958664915283,50.137968478931306,29.132568069901538,0.0,55.31125382226368,22.124501528905473,18.437084607421227,0,0.0,146186.1045430038,0.0,0.0,146186.1045430038
22.0,0.2128283150318077,114.68596615392156,3965.27246138393,3131861073.652875,1.2994020587012367,-82.35662143278729,-9.459763605498381,49.040397178229796,21.48150242410867,172.7070726416463,23.3337951498029,0.0,83.53361956296584,33.41344782518633,27.844539854321944,0,0.0,333427.7078453815,0.0,0.0,333427.7078453815
22.0,0.3535226745083059,88.98490556299257,2638.512730149777,973434754.5603703,1.2013595803172545,-80.66768726980294,-150.5565590040857,16.764060932034,18.48702673549448,39.75752263389789,26.296071122431727,0.0,51.19541062092047,20.478164248368188,17.065136873640157,0,0.0,125239.4489597077,0.0,0.0,125239.4489597077
22.0,0.47046294712902886,77.1369154898555,4788.423620112384,1150742074.1550934,0.22244437296753894,36.05803910711903,48.36461196993278,67.17614686014454,21.64096614177937,64.40352109483567,31.396530959144293,0.0,60.12583624496159,24.050334497984636,20.041945414987197,0,0.0,172743.3534039316,0.0,0.0,172743.3534039316
22.0,0.02724591429134733,320.5341363014511,5233.022901808172,90234812733.19202,0.31479987391596925,29.351529874829794,-30.116347459765535,45.54317129108834,19.782223984011132,4219.90505307827,6.687386874191013,0.0,242.39602048945196,96.95840819578078,80.79867349648399,0,0.0,2807566.5396649144,0.0,0.0,2807566.5396649144
22.0,0.45912961362555954,78.08315055217204,1670.2322088683425,416339351.4634567,0.13104966840023635,-42.43128090912256,104.46722989781017,42.19007995607528,11.11284122558671,6.1443508812357805,31.667486271181854,0.0,27.473664804485814,10.989465921794325,9.157888268161939,0,0.0,36067.187477631676,0.0,0.0,36067.187477631676
22.0,0.3318314955220109,91.84725447180142,2813.751657127341,1141518416.1834214,0.11035013046473602,8.477342361701531,6.890244662277382,48.72421463687946,15.728103543724803,33.745352577226484,30.373874030960913,0.0,48.47255540828197,19.389022163312788,16.157518469427323,0,0.0,112271.86015937892,0.0,0.0,112271.86015937892
22.0,0.03822360020907378,270.61956145866964,5469.042035858021,56752819399.862,2.3439811496997516,43.73136562490029,-160.66564306659876,73.31764327694911,16.857035604796465,1927.206173765455,3.5621192553340286,0.0,186.66690142557528,74.66676057023011,62.22230047519176,0,0.0,1664998.0288385192,0.0,0.0,1664998.0288385192
22.0,0.43976263300667734,79.7840023504271,1933.2266635188996,514077806.5642096,2.477533302938609,80.37407120238268,133.83975190853965,54.279823475593204,11.595620462939575,8.260287583935865,22.111466553202856,0.0,30.321893284055534,12.128757313622213,10.107297761351845,0,0.0,43933.086613148786,0.0,0.0,43933.086613148786
22.0,0.04192120836921705,258.4092672958073,2898.55036339891,26188084106.595684,2.5943880853967203,16.033586988953928,56.213584041287135,50.1190486846514,24.751451361425325,1917.2705234556213,3.781520928832389,0.0,186.34556347862804,74.53822539145122,62.11518782620935,0,0.0,1659270.5374330336,0.0,0.0,1659270.5374330336
22.0,0.20661512349337724,116.39757364499606,2489.216805871677,2055384744.818284,1.1188379084536213,-44.952192605583726,8.724609875640255,23.19661944227689,14.831408925577687,54.03016276389971,23.88489100168591,0.0,56.70700158627928,22.68280063451171,18.902333862093094,0,0.0,153657.0373796804,0.0,0.0,153657.0373796804
22.0,0.19460246866730294,119.93634458546619,6396.352334873328,5778078336.168161,7.533777936095097,7.166354135371392,151.4755712305548,51.52497562589368,15.896228147860953,174.4817178960135,0.0,174.4817178960135,83.81876068758834,33.527504275035334,27.93958689586278,0,0.0,335707.8968053815,0.0,0.0,335707.8968053815
22.0,0.2680788503509401,102.18654245025641,1742.0348644303301,973277265.9747171,3.3171048529441878,-14.748057171509984,-102.690752056409,62.2841145929342,18.871451223033155,41.4214698057087,16.512926343197606,0.0,51.89988882235393,20.75995552894157,17.299962940784642,0,0.0,128709.89671205834,0.0,0.0,128709.89671205834
22.0,0.3798699426245785,85.8435195762801,5196.710987122755,1721272906.2062206,4.4346787079847045,-47.333620252124376,-117.01649731890694,53.97654719877112,21.865569534057858,98.34440318433583,13.676933210433171,0.0,69.23746236528784,27.694984946115135,23.079154121762613,0,0.0,229066.38966461213,0.0,0.0,229066.38966461213
22.0,0.22566170446984596,111.3771367218205,5896.0499693541,4265283714.2924204,0.4960454378130865,-28.73296198200204,107.57729348495286,36.02273250238448,18.02433972843544,165.5941468431274,26.878104576565605,0.0,82.37073091682785,32.94829236673114,27.456910305609284,0,0.0,324208.89514085825,0.0,0.0,324208.89514085825
22.0,0.4719027193045878,77.01915348078344,5892.393100339815,1409569706.2570455,4.313647792721694,0.5710204214329622,-75.79940838872069,24.622488155858477,12.449436745946015,26.107440199522046,15.04349348103488,0.0,44.498566746480165,17.799426698592065,14.832855582160054,0,0.0,94617.42678296065,0.0,0.0,94617.42678296065
22.0,0.20557634017551796,116.69128327017503,6903.631007587513,5743695932.959031,0.16141292371052882,-5.20617805456618,91.34773929034247,56.344065976417696,18.844582913561457,243.74899201919962,27.68521997814038,0.0,93.69984415007707,37.47993766003083,31.233281383359024,0,0.0,419524.012508407,0.0,0.0,419524.012508407
22.0,0.3355565783426004,91.33602403088533,3339.7690344275243,1332420674.9882889,2.102861308162231,88.73092626469321,118.20269033637913,45.295707100476974,18.17886674134095,52.620298044664246,22.454952364262546,0.0,56.209410022102546,22.483764008841018,18.736470007367515,0,0.0,150972.25453595317,0.0,0.0,150972.25453595317
22.0,0.49982935949491986,74.83660885382444,6883.847389735631,1510678870.9715354,0.17544542215067865,5.89509941653445,38.682770022364764,71.27628864140863,23.907350029051948,103.1842385760681,31.81455742601484,0.0,70.35512089329072,28.142048357316284,23.451706964430237,0,0.0,236521.4397793283,0.0,0.0,236521.4397793283
22.0,0.18809988595345722,121.99182118432563,6237.171420227702,5928958998.390928,0.16948868643273263,12.911128167286037,148.25583738385666,25.49164453713087,21.739352350991293,334.8497497873222,27.122863135836507,0.0,104.16166626235902,41.664666504943604,34.72055542078634,0,0.0,518435.72886667436,0.0,0.0,518435.72886667436
22.0,0.1816796049899918,124.12861008582101,3418.42113662944,3423259837.085387,5.832262272968886,-23.442517743825462,16.25079663159846,66.54331321393514,13.445068571426233,73.95103154009777,0.0,73.95103154009777,62.961152791256474,25.18446111650259,20.987050930418825,0,0.0,189419.38798914483,0.0,0.0,189419.38798914483
22.0,0.399177988322838,83.74168366816323,1905.391113400256,585878853.1037732,0.6527106477558957,80.72024196570953,-51.14906679663767,68.6502360263668,16.565142919473313,19.212174634116955,29.014989042160092,0.0,40.17446489992193,16.069785959968772,13.391488299973977,0,0.0,77122.17847374841,0.0,0.0,77122.17847374841
22.0,0.16349612268921793,130.8492543178024,2556.5476668896945,2998929615.00709,0.16966729052571639,-69.61260824829914,-102.1138066226315,67.56859102024312,12.452219357750598,55.56970952364441,26.236405406116894,0.0,57.24057238959598,22.896228955838392,19.080190796531994,0,0.0,156562.23866175048,0.0,0.0,156562.23866175048
22.0,0.33876977704308914,90.90183532378286,3501.9551448561147,1377295589.5372436,0.12765192093332237,13.246298324627773,106.99574490594841,73.92789242930851,16.685588987732128,45.82353278316804,30.399208783888422,0.0,53.67690276596171,21.470761106384682,17.892300921987236,0,0.0,137674.65082724157,0.0,0.0,137674.65082724157
22.0,0.48908259760313944,75.6543450481715,3381.232169009418,766611345.1057849,0.17232589270001045,-69.5076501676337,165.05315866379829,30.958318492285628,17.0897386887695,26.75619884993515,31.745261924382806,0.0,44.86414518424023,17.94565807369609,14.95471506141341,0,0.0,96178.4738563405,0.0,0.0,96178.4738563405
22.0,0.3117675370777913,94.75661432398914,5443.712288060147,2425059455.3760347,4.14376131986092,-34.86033059546166,58.60233022737171,21.629683675363147,17.60293592001804,89.79888313545722,13.949293288157408,0.0,67.17096240649164,26.868384962596657,22.39032080216388,0,0.0,215596.75918962518,0.0,0.0,215596.75918962518
22.0,0.3488099245864479,89.58402354563457,5865.598189736521,2208018076.0874176,3.5122271459814596,-37.529305790556236,20.36915369667247,42.25382907192726,15.15779332753689,60.62516247126085,16.992689061510706,0.0,58.92626269834914,23.570505079339657,19.64208756611638,0,0.0,165919.29047061803,0.0,0.0,165919.29047061803
22.0,0.17247985331293614,127.39600049822079,6321.744910724571,6843889225.919914,0.18913499938169068,-85.1879817958804,6.2692043884574105,66.20066459857429,19.977459871841443,326.40878129136814,26.503859952651155,0.0,103.27896341433468,41.31158536573387,34.42632113811156,0,0.0,509686.14422815625,0.0,0.0,509686.14422815625
22.0,0.04531825019556871,248.53549075958128,4177.950916970833,33583596207.3031,3.1484398972490624,-22.423681914321705,33.41597741016588,37.6305151451349,21.807258394539375,1908.5681282634323,2.5526913350456226,0.0,186.06319809597485,74.42527923838993,62.021066031991616,0,0.0,1654245.8340596189,0.0,0.0,1654245.8340596189
22.0,0.26270295583669906,103.22680872921401,2618.412419317512,1508044573.8488157,1.6487444715099717,-50.3603550193534,114.03480008656362,71.2865430994334,22.21755897841273,88.95803685403236,23.082341241038712,0.0,66.96064923132181,26.784259692528725,22.320216410440604,0,0.0,214248.80010599375,0.0,0.0,214248.80010599375
22.0,0.42546119037695485,81.11384817119713,6724.19080799032,1878986533.1882873,6.167908456571492,-66.11017248567654,-160.13752415557363,70.9491548681296,20.36741232207876,93.14803696094992,0.0,93.14803696094992,67.99586370047909,27.198345480191637,22.665287900159697,0,0.0,220924.59935688786,0.0,0.0,220924.59935688786
22.0,0.08028698498261186,186.72497345147417,2845.6832064764967,9700461410.488281,1.120713633453548,36.432666181543595,-118.24508759162758,71.49286346732501,18.28143599495035,387.42829328141977,16.844648121038393,0.0,109.35073425168704,43.74029370067482,36.45024475056235,0,0.0,571376.6570317046,0.0,0.0,571376.6570317046
22.0,0.08089650908486552,186.020192926444,4439.687739312447,14963435613.187004,0.1872021161073469,-13.080580729925572,-24.652319352967908,19.598029360673692,12.520486284273803,280.3186812170893,20.649172242926213,0.0,98.16920474009254,39.26768189603702,32.723068246697515,0,0.0,460499.99774229754,0.0,0.0,460499.99774229754
22.0,0.4446394977886682,79.34525523267189,1638.9699268556737,428679279.0388463,0.375549073688801,-83.83667480576285,60.3255637362536,36.536325589590696,23.58255695031012,28.490010147259063,30.56327818197761,0.0,45.81300652175696,18.325202608702785,15.271002173918987,0,0.0,100289.77896396218,0.0,0.0,100289.77896396218
22.0,0.0968954740968231,169.97037592204413,3144.958368664077,8085990522.763398,0.8951746500236866,-38.302810949838424,-60.69092296354259,35.93032333284357,17.044184964405538,280.71397470891367,19.422263807700837,0.0,98.2153277468883,39.28613109875532,32.7384425822961,0,0.0,460932.8144104365,0.0,0.0,460932.8144104365
22.0,0.3532846420516341,89.01487817789025,6923.686539709079,2556959359.2939205,0.541387313831269,-30.716665464863382,-83.70040787867609,43.21359743549079,16.927414320594906,87.55549392212913,28.9329629268859,0.0,66.60687523428422,26.642750093713687,22.202291744761407,0,0.0,211990.8940313292,0.0,0.0,211990.8940313292
22.0,0.22408660678937148,111.7678844736559,4372.796385210901,3196752179.065758,0.24888441712644485,-74.03557914906537,107.98389195581979,63.96366557671567,15.801911993859491,95.39081862540245,27.82767388412863,0.0,68.53726729536515,27.41490691814606,22.845755765121716,0,0.0,224456.74230563585,0.0,0.0,224456.74230563585
22.0,0.35417438277092617,88.90299831174629,4208.816696083183,1548488050.0021827,0.11363283062633749,28.50983966863268,-135.88295448641742,21.660561801026972,11.239930912365788,23.378329222277106,30.655168846320016,0.0,42.8906290490078,17.15625161960312,14.296876349669265,0,0.0,87903.04476997686,0.0,0.0,87903.04476997686
22.0,0.3149820439393496,94.2718614443593,2383.6551859669694,1045654718.3069824,8.328337347414625,65.5610797090923,-40.551115192293736,71.35126518016298,15.8997070644897,31.589654491640133,0.0,31.589654491640133,47.41759806204834,18.967039224819334,15.80586602068278,0,0.0,107438.06768577077,0.0,0.0,107438.06768577077
22.0,0.3219184274610123,93.25069174939618,2241.8721219853433,951843712.098801,0.23514523611730387,16.144789230337153,-134.9625435064185,39.219689556463585,11.382919396296085,14.738432437211351,29.734349880591164,0.0,36.77689196804347,14.710756787217388,12.258963989347825,0,0.0,64629.25278089846,0.0,0.0,64629.25278089846
22.0,0.4830660449499293,76.12402182415725,5508.650379626514,1272357069.6816113,0.16402262091686862,-24.497071260628687,47.15441332755174,29.545524874287082,16.625566899645595,42.028148817583386,31.7315073339168,0.0,52.15204541007623,20.860818164030487,17.384015136692074,0,0.0,129963.61385216033,0.0,0.0,129963.61385216033
22.0,0.34825293353857967,89.6556346634969,2651.968652859243,1000690498.6221616,6.013457572847787,18.850543565505134,-44.28502736921615,63.08027782694927,17.897322762734184,38.30489227546054,0.0,38.30489227546054,50.564145710278126,20.22565828411125,16.854715236759375,0,0.0,122169.96095212706,0.0,0.0,122169.96095212706
22.0,0.4567384892612444,78.28727479772479,1511.594191333011,379758377.24312204,0.16244772721114636,83.63448063507107,36.82469336163359,61.21028791247756,19.555390145316338,17.354761958367646,31.521481611382935,0.0,38.83567095660775,15.5342683826431,12.945223652202584,0,0.0,72067.7083451304,0.0,0.0,72067.7083451304
22.0,0.11219468434515717,157.95698676995806,3979.34467322871,8211579484.633511,5.746856235346898,50.56162401894832,-16.484076488646906,68.27873879331067,18.828006776817617,347.86739212526874,0.0,347.86739212526874,105.49434164520378,42.19773665808151,35.16478054840126,0,0.0,531786.6359784055,0.0,0.0,531786.6359784055
22.0,0.47766199648934576,76.55342682861342,5759.996162468923,1353052739.4832468,8.487289980520831,-25.688462634416553,14.519203496571095,57.043226095702586,15.471691528623312,38.70514059022063,0.0,38.70514059022063,50.73965097420758,20.29586038968303,16.913216991402525,0,0.0,123019.52271178579,0.0,0.0,123019.52271178579
22.0,0.21797199903189882,113.32471287107364,4373.836174374676,3332997719.9188566,0.34953860258720293,-38.3295563565707,-100.87728381191636,31.187635940819693,11.55761455788925,53.2046705912971,27.269374302543827,0.0,56.4167215694623,22.566688627784917,18.80557385648743,0,0.0,152087.9399296975,0.0,0.0,152087.9399296975
22.0,0.3369811207364122,91.14276418707571,1855.0208720401324,735383718.2298048,3.424794848894935,71.53730492675834,49.97680724447309,66.2243793998677,11.326090249921759,11.27333400504687,17.186544185712687,0.0,33.63375713415282,13.45350285366113,11.211252378050942,0,0.0,54054.25106537344,0.0,0.0,54054.25106537344
22.0,0.4238405622343686,81.26877667006771,2491.564160178209,700231856.4071808,6.76895687079091,22.50881986894929,178.87626548063002,71.09353276954204,22.41938797571343,42.059847967024076,0.0,42.059847967024076,52.165153767795346,20.866061507118136,17.388384589265115,0,0.0,130028.95447792533,0.0,0.0,130028.95447792533
22.0,0.4849282427442726,75.97771735269735,2482.510197819466,570096517.9089382,5.248458536008231,-26.160949678837383,36.73616746159746,30.61804964626645,21.150120930908052,30.47561136466393,0.0,30.47561136466393,46.85350316178181,18.74140126471272,15.617834387260602,0,0.0,104897.03740454641,0.0,0.0,104897.03740454641
22.0,0.36865119263104273,87.13992048850196,5427.245635491888,1880310530.7923555,0.39608797045922867,-76.04310512557164,-152.84339830580305,72.31691395422996,21.603154584502178,104.86782325665271,29.70165606931289,0.0,70.73570345404652,28.294281381618603,23.578567818015504,0,0.0,239087.2630616294,0.0,0.0,239087.2630616294
22.0,0.4153927059403993,82.09100031953089,6618.669336589294,1917149366.1339405,0.28169728526801424,82.81161013447175,-154.8881273548442,46.79286767302605,20.449109447628995,95.8038754594674,30.664110826974852,0.0,68.6360504667648,27.454420186705917,22.8786834889216,0,0.0,225104.23026177776,0.0,0.0,225104.23026177776
22.0,0.15062197746495978,136.32666433256824,3677.8916938180623,4879102969.683425,0.26645035297521363,18.509630540047453,-16.966046247602776,65.32820464099652,17.16109556527026,171.71503854947733,25.30153215484232,0.0,83.37337255981393,33.34934902392557,27.791124186604645,0,0.0,332149.6705315539,0.0,0.0,332149.6705315539
22.0,0.04059038664765358,262.61128623841375,2146.4733107640027,20354679833.973175,0.503287175650929,29.67711344729973,108.3170634304559,29.47858824639669,22.877842858334326,1273.1299922096077,11.725722673554909,0.0,162.57315804865746,65.02926321946298,54.19105268288582,0,0.0,1262922.7048177666,0.0,0.0,1262922.7048177666
22.0,0.10119412844443154,166.32109048725806,2659.9130565479963,6407786526.870607,3.893192464417487,37.212679464275226,-39.40969519977983,55.92252367103443,21.557548793653076,355.86487097267656,7.795121093604248,0.0,106.29666330027125,42.5186653201085,35.432221100090416,0,0.0,539906.2448986606,0.0,0.0,539906.2448986606
22.0,0.3894072824778416,84.78576564387765,5233.4055378953235,1670136052.215948,5.810158216320652,48.526800739283345,4.914810855903795,60.77113873879123,22.645698996060716,102.35325071539006,0.0,102.35325071539006,70.16574473703844,28.066297894815378,23.388581579012815,0,0.0,235249.85535183005,0.0,0.0,235249.85535183005
22.0,0.45923790947918186,78.07394336364561,1877.3435545493564,467800545.7422902,1.1043056914129437,20.27813759576577,55.08102241069108,36.805984988503724,13.865973353196939,10.748299887025237,27.77538289798367,0.0,33.10329193860781,13.241316775443122,11.034430646202603,0,0.0,52362.63040467728,0.0,0.0,52362.63040467728
22.0,0.04917258215314138,238.59617310668182,1713.6021155784438,12187062347.206589,0.19177510615823665,-55.13896523065515,112.76196758774284,22.64569962565016,12.371946788510133,222.92226563387237,15.373282264698876,0.0,90.9513343828092,36.38053375312367,30.317111460936395,0,0.0,395273.0793130908,0.0,0.0,395273.0793130908
22.0,0.05567430102275554,224.23200193301022,4537.085943951439,26783566748.026352,4.914392597574829,-56.50745688436944,46.405121586029026,55.51122080718039,16.52867287838128,874.4252881507249,0.0,0.0,143.43842085072146,57.37536834028858,47.812806950240486,0,0.0,983128.0275804307,0.0,0.0,983128.0275804307
22.0,0.02908270073453373,310.24701648376055,3068.6880918282686,47981543181.745766,0.3721706485778416,-74.96632871440212,-66.21970766348517,15.186366069410857,12.5563232877149,904.0189162463203,7.486615757312581,0.0,145.0386554463358,58.01546217853432,48.34621848211194,0,0.0,1005186.429713788,0.0,0.0,1005186.429713788
22.0,0.4490065201947257,78.95845778990552,6184.149156102616,1593949469.6596322,2.3676613673994034,-19.487910074563388,98.92183588778897,59.837237319133024,16.497348513592133,51.84193179424425,22.633508751411835,0.0,55.93087983625643,22.37235193450257,18.643626612085477,0,0.0,149479.7590371965,0.0,0.0,149479.7590371965
22.0,0.49568832938017826,75.14855497684596,5748.701359074827,1277409884.1819656,0.1683803795534255,-76.32340894450428,-10.03636671112099,55.476371739100294,13.300283407861127,27.004142502441546,31.8116229841017,0.0,45.00230127255762,18.000920509023043,15.000767090852538,0,0.0,96771.73606467359,0.0,0.0,96771.73606467359
22.0,0.19321582421543776,120.365946424381,6572.474600349111,6001204741.505394,2.0805036646257244,-32.61716979566102,-179.14388499527547,63.085956948851795,16.09937810710629,185.88098823310574,19.641390699059002,0.0,85.60574608079226,34.2422984323169,28.53524869359742,0,0.0,350174.8247819348,0.0,0.0,350174.8247819348
22.0,0.43627711878616166,80.10207433192004,6663.03835695198,1793090559.2902071,3.195047593032777,-81.95096574994227,-123.05554495586156,70.0856558342085,14.13975490560279,42.84146521295099,19.209602194676886,0.0,52.48630876165077,20.994523504660307,17.49543625388359,0,0.0,131634.93054286006,0.0,0.0,131634.93054286006
22.0,0.48212210455818283,76.19850648370092,6693.613951763965,1550596005.4153838,0.10768020509329293,-22.88320056898128,76.91540384706678,47.082016239720886,11.029978597371858,22.543758778021935,31.949428531256732,0.0,42.374055913195946,16.949622365278376,14.124685304398648,0,0.0,85798.39374295519,0.0,0.0,85798.39374295519
22.0,0.4452622241101816,79.28975123503749,3230.055143801612,843062408.5286999,4.975275395693623,-26.732799560644978,-23.72328370375604,44.800074739608505,14.751173464824637,21.922556272327864,12.16992329372176,0.0,41.98121371073866,16.79248548429546,13.993737903579552,0,0.0,84214.92519366604,0.0,0.0,84214.92519366604
22.0,0.2173258332434793,113.49305963812803,5951.312030945737,4555323835.86194,3.614979493069859,65.47108494454244,-100.91786720725007,17.94035197006599,20.30072902365297,224.3473030661586,14.190776063907762,0.0,91.14472594567043,36.45789037826817,30.381575315223476,0,0.0,396955.8198608168,0.0,0.0,396955.8198608168
22.0,0.27745435172042504,100.44520524182299,3856.1686354527046,2046172632.7886417,0.5268048663357322,56.536389129140474,1.0524084569055674,44.05659372266185,22.18967429822401,120.39888238889539,27.84826001047477,0.0,74.06824894610935,29.62729957844374,24.689416315369783,0,0.0,262146.00396159367,0.0,0.0,262146.00396159367
22.0,0.3516737390868255,89.2185193366993,6784.172486290177,2522670553.9845624,1.2994796714787804,40.32757398622462,-59.99660314529943,65.28574010143754,18.58967850629648,104.17958533870176,25.88022938041495,0.0,70.58061971006919,28.23224788402767,23.526873236689728,0,0.0,238040.0436278929,0.0,0.0,238040.0436278929
22.0,0.4825801365748219,76.1623366972029,3692.890013914283,854251549.6656682,0.5704353172829292,48.427792492507905,-113.57492305387905,25.828230659672997,22.29900470948181,50.761571915608585,30.102025061147994,0.0,55.53962543287439,22.215850173149757,18.513208477624797,0,0.0,147395.756253222,0.0,0.0,147395.756253222
22.0,0.3451534673626572,90.05728721844554,2727.9462367822625,1043256288.1890017,0.6814430288936525,30.292170261959214,-81.67379657433214,45.16556870505088,11.5942822766911,16.75934644679155,28.268499162580838,0.0,38.38636176963642,15.354544707854568,12.795453923212142,0,0.0,70409.78054128481,0.0,0.0,70409.78054128481
22.0,0.4043710639507796,83.20222599686889,1771.5608703998817,534268461.7700704,8.197852488533876,42.5889000753013,28.347610022944934,45.05606688993659,14.258915952435757,12.981081750350796,0.0,12.981081750350796,35.252903111149394,14.101161244459757,11.750967703716464,0,0.0,59383.91986630773,0.0,0.0,59383.91986630773
22.0,0.2179292061416669,113.33583862618556,5473.547006303654,4172239803.8229537,2.8774685919585448,-45.50191082794973,-100.21683764681433,74.51999457207894,12.178507065920016,73.94957720837724,17.156541769547264,0.0,62.960740054160865,25.18429602166435,20.986913351386956,0,0.0,189416.9045482187,0.0,0.0,189416.9045482187
22.0,0.2454784353281738,106.78698077358897,5478.884313292559,3493378764.0044565,5.630969599532938,-14.840373976635874,48.41353295954778,64.33996789071328,11.638115534915535,56.54436520674171,0.0,56.54436520674171,57.57328853388967,23.029315413555864,19.19109617796322,0,0.0,158387.59342220015,0.0,0.0,158387.59342220015
22.0,0.23810619058148214,108.42754820747935,6194.837737077738,4134732998.3549485,0.4708420602822735,51.55147189687412,12.182041387165242,29.36471815926123,21.16508737294134,221.34307031387928,27.273876938122974,0.0,90.73605691309365,36.29442276523746,30.24535230436455,0,0.0,393404.10877093254,0.0,0.0,393404.10877093254
22.0,0.3578584279036746,88.44419961302144,2687.293960477292,973468418.6170096,0.11204972358057395,7.966131745183645,-51.74988087794836,58.013311591398825,15.692820422546879,28.64852093662417,30.70738114437556,0.0,45.897813202997966,18.359125281199184,15.299271067665988,0,0.0,100661.4251927143,0.0,0.0,100661.4251927143
22.0,0.43790126277522406,79.9533899500811,2969.657712512451,794722783.045786,0.21176740532149346,-74.23839538835816,111.24068621201337,69.20922130966973,11.658362641538815,12.908301849287867,31.157591383705913,0.0,35.18689647141241,14.074758588564965,11.728965490470804,0,0.0,59161.7501693489,0.0,0.0,59161.7501693489
